No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,Fundamental Score
3858,TALO,RUT,Energy,Oil & Gas E&P,USA,2070000000.0,8.06,19.76,-999.0,1.42,0.75,61.49,-999.0,0.21,-999.0,0.0,-0.05,0.7391,0.65,-0.2025,-999.0,0.2065,0.1249,20.0491,0.2406,1.2704,0.6548,0.0191,0.1022,0.1128,0.0568,0.73,0.73,0.53,0.55,0.2168,0.1285,-0.0129,0.0662,-0.0632,-0.2178,2.02,-0.0113,-0.2587,0.2198,-0.6536,1.608,Feb 29/b,13.04,253695185.0,True,True,5
3024,ORC,RUT,Real Estate,REIT - Mortgage,USA,431950000.0,-999.0,21.87,-999.0,2.79,0.93,1.24,53.99,6.81,0.171,-999.0,-0.14,0.6128,2.0043,0.2705,-999.0,2.4835,-0.1288,-0.4551,0.0033,0.3621,0.346,0.2381,0.0736,-0.0863,-0.0835,-999.0,-999.0,0.0,7.89,0.9277,-0.2532,-0.0129,-0.0186,0.0949,-0.2318,1.81,-0.0026,-0.2528,0.4271,-0.8719,0.4271,Feb 01/a,8.42,346751.0,True,True,4
4092,ULBI,-999,Industrials,Electrical Equipment & Parts,USA,153270000.0,21.46,-999.0,1.23,0.97,1.26,14.91,666.39,0.63,-999.0,0.0,0.09,0.3864,-999.0,-0.2201,0.175,0.1381,0.2338,13.2302,0.4216,0.0102,0.3105,-0.0228,0.0165,0.0596,0.0483,3.8,2.02,0.19,0.2,0.2429,0.0454,0.0141,0.3193,0.2457,1.316,1.26,0.2318,-0.2084,1.4301,-0.6242,5.0909,Feb 15/b,9.38,542033.0,True,True,4
1661,GAIA,-999,Communication Services,Entertainment,USA,66960000.0,-999.0,-999.0,-999.0,0.84,0.71,5.96,-999.0,0.49,-999.0,-999.0,-999.0,-999.0,-999.0,0.3725,0.15,0.1862,0.0159,0.7566,0.4269,0.0113,0.3352,0.0571,0.003,-0.0489,-0.0443,0.49,0.49,0.14,0.26,0.6544,-0.0551,-0.0102,-0.0102,0.0468,-0.0102,0.78,0.012,-0.1917,0.3791,-0.9053,0.4195,Oct 30/a,2.91,293495.0,True,True,5
1701,GEG,-999,Financial,Asset Management,USA,62310000.0,6.71,-999.0,0.34,5.64,0.88,0.51,-999.0,3.88,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.2,1.56,0.5003,-1.0161,0.1343,0.1967,0.6225,0.0143,0.0001,-0.0534,0.0699,19.51,19.51,0.95,0.95,-0.1423,0.8326,0.0314,0.0051,-0.0574,-0.1045,1.12,0.0303,-0.1826,0.239,-0.9997,0.5038,Feb 13/a,1.97,1381576.0,True,True,6
1464,F,S&P 500,Consumer Cyclical,Auto Manufacturers,USA,49990000000.0,11.7,6.84,-999.0,0.28,1.17,1.24,7.48,10.11,0.0546,1.162,0.49,-0.0797,-0.0054,0.0318,-0.0504,0.0268,0.0446,-1.4132,0.0195,0.0024,0.5573,0.0047,0.0402,0.1011,0.0302,1.2,1.04,2.36,3.53,0.0914,0.0247,0.0483,0.0513,0.2063,-0.0242,1.64,0.0595,-0.1723,0.3253,-0.6288,17.9582,Feb 06/a,12.58,2010590.0,True,True,4
79,ADV,RUT,Communication Services,Advertising Agencies,USA,1170000000.0,-999.0,6.61,-999.0,0.28,1.05,8.19,6.07,0.45,-999.0,-999.0,0.08,4.405,0.1694,-999.0,-0.051,0.0772,-0.0209,1.0115,0.9279,0.001,0.1928,-0.0731,0.2768,-0.0564,-0.0211,1.87,1.81,1.69,1.72,0.0814,-0.015,-0.0852,-0.0568,0.3082,0.4777,1.65,-0.0583,-0.1686,2.2301,-0.7378,2.2301,Feb 29/b,3.65,531711.0,True,True,3
681,BYON,RUT,Consumer Cyclical,Internet Retail,USA,1560000000.0,-999.0,283.31,-999.0,1.0,4.32,5.15,-999.0,6.64,-999.0,-999.0,-0.79,0.1749,1.075,0.0008,-999.0,0.0249,-0.0505,-8.6315,0.0191,0.2769,0.7643,-0.1167,0.1074,-0.6126,-0.7807,1.51,1.45,0.1,0.11,0.1895,-0.1972,0.0501,0.4865,0.5932,0.7985,3.77,0.3213,-0.1294,1.4938,-0.7339,12.5138,Feb 20/a,34.19,2944198.0,True,True,5
4039,TTSH,RUT,Consumer Cyclical,Home Improvement Retail,USA,297770000.0,28.94,-999.0,1.45,0.79,2.49,34.54,6.37,0.19,-999.0,0.0,-999.0,-999.0,-999.0,0.0286,0.2,0.0137,-0.0345,-0.5633,0.4259,0.0631,0.4505,-0.2519,0.0094,0.0882,0.0433,1.45,0.27,0.94,1.17,0.5537,0.0267,-0.047,0.0619,0.0136,0.2816,1.4,-0.0166,-0.1278,0.6437,-0.765,71.5769,Feb 29/b,6.69,7393957.0,True,True,3
2240,KFS,RUT,Consumer Cyclical,Auto & Truck Dealerships,USA,263100000.0,8.19,-999.0,0.82,2.5,8.07,8.93,-999.0,1.04,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.1,0.1531,-0.0714,-1.0247,0.2817,0.0018,0.4504,0.0024,0.0252,0.8873,0.401,-999.0,-999.0,1.33,1.33,0.4286,0.2803,0.0592,0.0544,0.2318,-0.0746,-0.13,0.085,-0.1226,0.488,-0.9021,6.381,-999,9.3,118515.0,True,True,3
2581,MITT,-999,Real Estate,REIT - Mortgage,USA,178110000.0,3.87,7.85,-999.0,0.65,0.58,1.42,3.79,4.27,0.119,0.4286,0.14,0.5209,0.2996,-999.0,-999.0,0.4341,-0.0229,3.1354,0.0759,0.0229,0.2808,-0.0327,0.0047,0.1085,0.0067,-999.0,-999.0,9.08,10.53,0.9281,0.129,-0.0098,-0.0258,0.1121,-0.0114,1.99,-0.0267,-0.1219,0.2552,-0.9248,0.7212,Feb 22/b,6.05,306155.0,True,True,4
2869,NRP,-999,Energy,Thermal Coal,USA,1140000000.0,7.77,-999.0,-999.0,3.83,2.3,61.96,3.78,1.46,0.0332,0.2017,-999.0,-999.0,-999.0,0.276,0.0,0.2113,-0.163,-0.1261,0.3602,0.0007,0.2788,0.0157,0.0212,0.4888,0.2658,1.14,1.14,0.31,0.38,0.8324,0.6366,-0.0007,-0.0788,0.12,0.4875,0.45,-0.0294,-0.1145,1.0215,-0.7763,18.2393,Mar 07/b,90.32,222795.0,True,True,6
863,CLF,-999,Basic Materials,Steel,USA,10110000000.0,26.13,11.64,-999.0,0.46,1.3,51.04,6.37,0.4,-999.0,0.0,0.37,0.4752,0.1039,-0.2678,-999.0,0.9332,0.0135,0.2636,0.0204,0.0025,0.683,0.0643,0.0601,0.0508,0.035,1.89,0.62,0.44,0.46,0.0698,0.0181,-0.0208,-0.0029,0.1106,-0.1101,2.02,0.036,-0.1027,0.4901,-0.8327,41.1945,Jan 29/a,20.28,506095.0,True,True,3
3010,OPCH,RUT,Healthcare,Medical Care Facilities,USA,5640000000.0,21.98,24.74,1.35,1.31,3.99,16.41,17.13,1.98,-999.0,0.0,0.23,-0.2346,0.1602,-999.0,0.1628,0.1751,0.0946,0.2392,0.0106,0.02,0.9883,0.0309,0.0214,0.1903,0.1042,1.77,1.33,0.8,0.82,0.2143,0.0621,-0.0073,0.0311,0.075,-0.0196,1.22,0.0002,-0.0901,0.3421,-0.6458,12.008,Feb 22/b,32.52,1120518.0,True,True,4
654,BUSE,RUT,Financial,Banks - Regional,USA,1310000000.0,10.91,10.21,1.82,2.18,1.03,-999.0,8.0,-999.0,0.0409,0.4406,0.49,-0.0543,0.1293,0.0162,0.06,0.1072,0.1833,-0.2532,0.0453,0.0065,0.5715,-0.0315,0.0163,0.1014,0.0769,0.16,-999.0,0.25,0.41,-999.0,0.2029,0.0467,0.0215,0.0421,-0.018,0.83,0.0009,-0.0783,0.4625,-0.6673,1.664,Jan 23/a,23.78,354375.0,True,True,5
2844,NOTV,-999,Healthcare,Diagnostics & Research,USA,206060000.0,-999.0,-999.0,-999.0,0.35,0.81,9.37,51.01,0.85,-999.0,-999.0,-0.34,0.8976,0.3333,-1.8424,-999.0,1.3362,0.1038,0.8249,0.1129,0.0212,0.1837,-0.0915,0.0497,-0.1241,-0.0501,1.74,1.15,1.61,1.69,0.2343,-0.0567,0.2088,1.2256,1.7363,0.1597,3.12,0.7842,-0.0688,3.9627,-0.8683,12.3167,Feb 07/a,7.99,163981.0,True,True,4
3705,SNV,-999,Financial,Banks - Regional,USA,5850000000.0,11.55,9.03,-999.0,1.72,1.28,-999.0,6.46,-999.0,0.0378,0.4393,1.0,-0.0203,0.0965,-0.0004,-0.014,0.1442,0.1065,-0.6936,0.0075,0.3135,0.8447,0.0014,0.0533,0.1133,0.0731,0.24,-999.0,0.36,0.42,-999.0,0.1492,0.0642,0.1011,0.2145,-0.032,1.41,0.0772,-0.0414,0.6381,-0.6221,24.6386,Jan 17/a,39.97,5148314.0,True,True,4
3139,PFBC,RUT,Financial,Banks - Regional,USA,1110000000.0,7.1,8.5,0.71,2.31,1.48,-999.0,5.29,-999.0,0.0376,0.2234,2.38,-0.1072,-0.0652,0.1781,0.1,0.2114,0.2795,-0.0407,0.0813,0.0,0.7165,-0.089,0.0723,0.2264,0.1738,0.34,-999.0,0.24,0.24,-999.0,0.3114,0.0483,0.0562,0.1446,0.0667,1.02,0.0357,-0.0386,0.7598,-0.667,11.6525,Jan 24/a,74.65,391997.0,True,True,4
1014,CRWS,-999,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,58880000.0,12.43,-999.0,2.49,0.68,1.15,86.59,9.21,0.07,0.0557,0.5732,-999.0,-999.0,-999.0,0.1323,0.05,0.0178,0.2524,0.2496,0.0906,0.0466,0.3658,0.0036,0.002,0.0942,0.0635,4.13,1.74,0.45,0.52,0.253,0.0544,0.0512,0.0973,0.1546,0.0123,0.81,0.1059,-0.0366,0.399,-0.6628,39.1563,Feb 14/b,5.75,200062.0,True,True,5
407,AXR,-999,Real Estate,Real Estate - Development,USA,115780000.0,6.24,-999.0,-999.0,2.83,1.02,5.33,12.81,4.12,-999.0,0.0,-999.0,-999.0,-999.0,1.6854,-999.0,0.4662,-0.4517,-0.6959,0.4887,0.0549,0.4424,-0.0056,0.0076,0.1847,0.1647,-999.0,-999.0,0.0,0.0,0.384,0.4568,0.0398,0.1175,0.2641,0.6322,0.99,0.0308,-0.0286,0.865,-0.8495,9.1579,-999,21.97,2685134.0,True,True,5
4349,WT,RUT,Financial,Asset Management,USA,1210000000.0,14.53,14.61,7.19,3.48,2.83,6.45,14.55,1.24,0.015,0.137,0.1,0.976,0.1186,0.193,0.0202,0.05,0.239,1.781,0.008,0.3334,0.762,-0.005,0.0823,0.23,0.08,2.2,2.2,0.67,0.67,-999.0,0.272,0.0063,0.1733,0.2124,0.3406,1.48,0.1154,-0.0241,0.4448,-0.6916,-999.0,Feb 02/b,7.99,2186768.0,True,True,6
53,ACR,-999,Real Estate,REIT - Mortgage,USA,92810000.0,-999.0,-999.0,-999.0,0.43,0.21,0.93,1.88,11.86,-999.0,-999.0,0.46,-0.0905,-999.0,-999.0,0.05,0.3434,0.3152,3.1032,0.1163,0.0274,0.306,-0.0473,0.0021,0.0301,-0.0031,-999.0,-999.0,3.5,4.07,0.9632,-0.0288,0.0398,0.084,0.4228,0.1708,1.96,0.0946,-0.024,0.6571,-0.9516,2.8491,Feb 28/a,10.97,520961.0,True,True,3
795,CFBK,-999,Financial,Banks - Regional,USA,141040000.0,8.24,-999.0,-999.0,1.26,0.91,-999.0,8.11,-999.0,0.0112,0.0913,-999.0,-999.0,-999.0,0.2139,-999.0,0.4356,0.3618,-0.0966,0.4204,0.0022,0.2421,-0.0135,0.0011,0.115,0.0593,1.11,-999.0,0.84,0.84,-999.0,0.1509,0.0,-0.0205,0.303,-0.0138,0.53,0.0607,-0.0227,0.4641,-0.9566,2.5537,Feb 07/b,21.5,100002.0,True,True,6
3063,PAGP,-999,Energy,Oil & Gas Midstream,USA,3410000000.0,17.05,10.12,-999.0,0.07,2.2,7.53,1.58,2.3,0.0734,1.0538,0.44,0.5321,0.105,-0.0303,0.0,0.1384,-0.0228,3.2111,0.0271,0.0117,0.8414,0.0143,0.0488,0.1289,0.0217,0.98,0.87,4.9,5.23,0.0357,0.0041,0.0117,0.0805,0.0594,0.2294,1.51,0.0521,-0.0086,0.4682,-0.798,4.6941,Feb 09/a,17.31,1006694.0,True,True,2
1046,CTRN,-999,Consumer Cyclical,Apparel Retail,USA,274390000.0,-999.0,-999.0,-999.0,0.37,1.79,4.59,-999.0,6.99,-999.0,0.0,0.8,-1.8947,0.6993,0.474,0.25,0.0214,-0.0666,-1.1553,0.0453,1.5012,0.9788,-0.0966,0.1219,-0.0571,-0.0254,1.31,0.48,1.29,1.59,0.3567,-0.012,0.0815,0.1487,0.3574,0.1553,2.39,0.1378,0.0056,1.2619,-0.7117,3.7955,Mar 19/b,32.13,14672316.0,True,True,3
