No.,Ticker,Index,Sector,Industry,Country,Market Cap,P/E,Fwd P/E,PEG,P/S,P/B,P/C,P/FCF,Cash/sh,Dividend,Payout Ratio,EPS next Q,EPS this Y,EPS next Y,EPS past 5Y,EPS next 5Y,Sales past 5Y,Sales Q/Q,EPS Q/Q,Insider Own,Insider Trans,Inst Own,Inst Trans,Float Short,ROE,ROI,Curr R,Quick R,LTDebt/Eq,Debt/Eq,Gross M,Profit M,Perf Week,Perf Month,Perf Quart,Perf Year,Beta,SMA50,52W High,52W Low,All-Time High,All-Time Low,Earnings,Price,Insider 6M Sum,Insider 6M Sum > 100K,Any profit over 5 years,NCAV,Fundamental Score
4888,TLS,-999,Technology,Software - Infrastructure,USA,263360000.0,-999.0,-999.0,-999.0,1.88,1.71,2.8,-999.0,1.31,-999.0,-999.0,-0.14,-0.6718,0.6023,-999.0,-999.0,0.0392,-0.1591,0.3369,0.2554,0.012,0.6145,0.01,0.0132,-0.1915,-0.1893,4.05,4.0,0.06,0.08,0.3418,-0.2222,0.0731,0.1121,-0.1049,0.3954,0.9,-0.0086,-0.266,0.9626,-0.9123,1.3987,May 10/b,3.67,727304.0,True,True,1.145,4
5119,UUUU,RUT,Energy,Uranium,USA,1100000000.0,-999.0,24.55,-999.0,25.1,2.86,5.61,-999.0,1.2,-999.0,0.0,-0.07,-1.194,3.2724,-999.0,-999.0,0.8698,0.2964,-0.9692,0.0245,0.0142,0.5125,0.1004,0.1886,-0.0291,-0.028,41.27,36.16,0.0,0.0,0.4319,-0.2461,0.1036,0.147,0.0355,0.1054,1.62,0.1191,-0.2565,0.3004,-0.9966,7.6026,May 03/a,6.71,301790.0,True,True,1.283,4
1913,FLNT,-999,Communication Services,Advertising Agencies,USA,48770000.0,-999.0,89.25,-999.0,0.17,1.7,4.18,30.67,0.85,-999.0,-999.0,-0.26,0.1574,1.0879,-999.0,0.4,0.0423,-0.1459,0.8071,0.489,0.084,0.2424,-0.0825,0.0125,-0.8193,-1.2545,0.97,0.97,0.04,1.2,0.2336,-0.1308,-0.156,0.4111,0.3231,-0.0478,2.3,0.1366,-0.2525,0.5458,-0.9871,0.5458,May 15/a,3.57,192437.0,True,True,0.069,2
1064,CIO,RUT,Real Estate,REIT - Office,Canada,203960000.0,-999.0,-999.0,-999.0,1.15,0.31,4.7,3.41,1.08,0.0787,-999.0,-0.14,-1.1467,0.0776,-999.0,0.09,0.0697,-0.0319,-1.1107,0.0407,0.0244,0.6922,-0.0911,0.0104,-0.0051,-0.0085,-999.0,-999.0,0.76,0.89,0.2525,-0.0641,0.0628,0.139,0.0695,0.1661,1.9,0.0854,-0.2424,0.4703,-0.7349,0.4703,May 03/b,5.08,164771.0,True,True,-15.973,4
4319,RVP,-999,Healthcare,Medical Instruments & Supplies,USA,30540000.0,-999.0,-999.0,-999.0,0.76,0.31,0.65,7.97,1.56,-999.0,-999.0,-999.0,-999.0,-999.0,-0.3104,-999.0,0.2958,-0.3092,-0.6013,0.5594,0.0177,0.0775,-0.1131,0.0056,-0.0731,-0.0774,11.01,8.18,0.01,0.01,0.2025,-0.1942,-0.0642,-0.0286,-0.2124,-0.1774,2.05,-0.094,-0.2388,0.0737,-0.9526,1.3721,-999,1.02,335362.0,True,True,-0.091,5
1001,CFFN,RUT,Financial,Banks - Regional,USA,700810000.0,-999.0,10.78,-999.0,1.83,0.68,-999.0,22.45,-999.0,0.0644,-999.0,0.11,0.2879,0.1529,-999.0,0.05,0.0294,0.0349,-0.0103,0.0742,0.0043,0.7689,-0.0297,0.0484,-0.1104,-0.0373,0.21,-999.0,2.03,2.29,-999.0,-0.3016,0.0373,0.0233,-0.1036,-0.0912,0.49,-0.019,-0.2326,0.2512,-0.6035,1.5789,Apr 24/b,5.28,127706.0,True,True,,3
2894,LEE,-999,Communication Services,Publishing,USA,75210000.0,-999.0,19.76,-999.0,0.12,9.52,4.67,-999.0,2.62,-999.0,-999.0,0.68,-0.1778,1.5849,-999.0,0.03,0.0606,-0.1414,-1.0391,0.1636,0.1211,0.3608,0.0126,0.0375,-1.3093,-0.0242,0.94,0.88,61.5,62.44,0.5465,-0.0188,0.0057,-0.0437,0.2374,-0.0097,1.2,-0.02,-0.2291,0.6204,-0.9754,4.1042,May 02/b,12.25,1507336.0,True,True,-93.169,2
363,ARKR,-999,Consumer Cyclical,Restaurants,USA,52490000.0,-999.0,-999.0,-999.0,0.28,1.06,5.04,11.31,2.89,0.0514,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0616,0.0086,-1.9911,0.5045,0.011,0.1692,0.0703,0.0091,-0.1338,-0.051,0.74,0.65,1.86,2.06,0.0866,-0.0391,0.0535,0.0674,-0.0115,-0.2039,1.02,0.0455,-0.2224,0.4197,-0.6119,14.0,May 14/b,14.58,287020.0,True,True,-27.602,2
945,CCLD,-999,Healthcare,Health Information Services,USA,45460000.0,-999.0,-999.0,-999.0,0.4,1.1,10.98,2.84,0.26,-999.0,-999.0,-0.03,0.9988,-9.5,-0.4721,-999.0,0.2144,-0.1346,0.9452,0.488,0.0763,0.0791,-0.05,0.0098,-0.6955,-1.1419,1.02,1.0,0.27,0.32,0.264,-0.5332,1.2381,1.4522,1.0,-0.148,1.38,1.2354,-0.212,3.1471,-0.7896,8.7241,May 14/b,2.82,712319.0,True,True,-0.694,3
2085,GEG,-999,Financial,Asset Management,USA,58340000.0,-999.0,-999.0,-999.0,4.89,0.85,0.48,-999.0,3.8,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.2,1.56,0.4684,-1.2544,0.1323,0.0756,0.5861,0.0142,0.0001,-0.0891,-0.0437,12.44,12.44,0.99,0.99,-0.0682,-0.4727,-0.0317,-0.0368,-0.0108,-0.0368,1.06,-0.0389,-0.203,0.1509,-0.9997,0.3969,May 08/a,1.83,581567.0,True,True,1.907,5
2960,LNKB,-999,Financial,Banks - Regional,USA,247320000.0,-999.0,7.85,-999.0,2.59,0.92,-999.0,-999.0,-999.0,0.0468,-999.0,0.18,1.1143,0.1396,-999.0,-999.0,0.6381,2.6369,2.5414,0.3364,0.0176,0.2689,0.4791,0.0015,-0.0238,-0.0126,0.17,-999.0,0.44,0.44,-999.0,-0.051,0.0138,0.0541,-0.0378,0.2904,-999.0,-0.0127,-0.2014,0.3792,-0.6516,0.3792,Apr 29/a,6.62,1863550.0,True,True,,4
2389,HPK,RUT,Energy,Oil & Gas E&P,USA,1890000000.0,12.06,10.43,-999.0,1.61,1.22,10.91,-999.0,1.36,0.0108,0.0633,0.46,0.0304,-0.1293,-999.0,-999.0,3.2194,0.2858,-0.884,0.8387,0.0029,0.192,0.0866,0.2014,0.1121,0.0608,1.04,1.0,0.65,0.73,0.42,0.1321,0.0307,-0.0244,-0.0681,0.0595,0.68,-0.0242,-0.1971,0.4167,-0.6129,2.5452,May 08/a,14.79,4532447.0,True,True,-9.443,4
4457,SHBI,RUT,Financial,Banks - Regional,USA,387560000.0,20.45,7.46,2.05,1.35,0.75,-999.0,27.35,-999.0,0.0411,1.1361,0.33,2.1429,0.1843,-0.2643,0.1,0.3311,0.9236,-0.2405,0.0887,0.0131,0.5302,-0.003,0.0036,0.0372,0.0272,0.04,-999.0,0.16,0.17,-999.0,0.0566,0.041,0.1486,0.0009,0.013,0.96,0.0723,-0.1957,0.2081,-0.6268,1.9544,May 02/a,11.67,434526.0,True,True,,4
4682,STGW,RUT,Communication Services,Advertising Agencies,USA,814830000.0,-999.0,7.83,-999.0,0.32,2.36,6.28,11.94,1.1,-999.0,0.0,0.19,0.4181,0.0948,-999.0,0.06,0.2697,0.061,-0.2128,0.0438,0.0049,0.8215,0.0094,0.0501,-0.0098,-0.0021,0.83,0.83,4.56,4.75,0.3011,-0.0016,0.0043,0.2509,0.0251,0.2115,1.3,0.1435,-0.1932,0.8118,-0.7581,9.395,May 01/b,6.93,129959.0,True,True,-16.169,2
1808,F,S&P 500,Consumer Cyclical,Auto Manufacturers,USA,49030000000.0,12.66,6.44,-999.0,0.28,1.14,1.42,9.9,8.63,0.0579,1.162,0.66,-0.0473,-0.0037,0.0318,-0.0265,0.0268,0.0314,-0.2408,0.0202,0.0019,0.5651,0.0047,0.0294,0.092,0.0272,1.17,0.99,2.36,3.53,0.0855,0.0221,0.0242,0.0182,-0.0016,0.0834,1.62,-0.0256,-0.1921,0.2937,-0.6376,15.1391,Apr 24/a,12.28,1673558.0,True,True,-28.267,3
2092,GEO,RUT,Industrials,Security & Protection Services,USA,1830000000.0,19.88,10.46,1.33,0.76,1.3,14.46,9.06,0.93,-999.0,0.0,0.26,0.0596,0.2748,-0.0973,0.15,0.008,-0.0042,-0.2256,0.0539,0.0052,0.7787,-0.0781,0.149,0.0728,0.0294,-999.0,-999.0,1.37,1.42,0.2248,0.0379,-0.0045,-0.0914,0.0973,0.6091,0.61,-0.0506,-0.1772,0.9337,-0.609,15.3161,May 07/b,13.42,473333.0,True,True,-13.531,2
5032,UBFO,-999,Financial,Banks - Regional,USA,125920000.0,6.99,-999.0,-999.0,1.91,1.01,-999.0,6.86,-999.0,0.066,0.4066,-999.0,-999.0,-999.0,0.0691,-999.0,0.1054,0.0385,-0.3239,0.2053,0.0041,0.2816,-0.0564,0.002,0.1504,0.1308,0.06,-999.0,0.1,0.93,-999.0,0.27,0.0028,0.0069,-0.0176,0.226,0.6,-0.0159,-0.1682,0.2766,-0.6075,4.1789,Apr 18/a,7.27,117285.0,True,True,,5
3727,OPCH,RUT,Healthcare,Medical Care Facilities,USA,5180000000.0,19.59,21.79,1.96,1.17,3.62,23.58,30.3,1.26,-999.0,0.0,0.28,-0.1996,0.1539,-999.0,0.1,0.1751,0.1282,0.1883,0.0079,0.0246,0.9754,0.0309,0.0285,0.1962,0.1059,1.77,1.39,0.8,0.82,0.2101,0.0615,-0.0113,-0.0362,-0.1223,0.0564,1.31,-0.0466,-0.1668,0.1379,-0.6756,10.912,Apr 23/b,29.78,1041408.0,True,True,-3.974,4
2404,HRTG,-999,Financial,Insurance - Property & Casualty,USA,289240000.0,5.74,5.29,-999.0,0.38,1.23,-999.0,5.82,-999.0,-999.0,0.0,0.37,-0.2004,0.2892,0.1065,-999.0,0.0905,0.0813,-0.1452,0.2665,0.0366,0.4847,-0.1249,0.035,0.2337,0.1215,1.38,-999.0,0.59,0.64,-999.0,0.0605,0.0715,-0.0053,0.4937,0.851,0.95,-0.0,-0.1594,1.5308,-0.654,7.4286,May 01/a,9.44,2396568.0,True,True,,4
999,CFBK,-999,Financial,Banks - Regional,USA,122940000.0,7.79,-999.0,-999.0,1.05,0.6,-999.0,9.92,-999.0,0.0128,0.0914,-999.0,-999.0,-999.0,0.2136,-999.0,0.4356,0.2093,-0.3029,0.4373,0.002,0.2119,-0.0134,0.001,0.1029,0.0574,0.95,-999.0,0.71,0.83,-999.0,0.1319,-0.0005,0.0059,-0.1386,-0.031,0.54,-0.0385,-0.1468,0.2782,-0.9621,2.1025,May 07/b,18.77,101606.0,True,True,,6
777,BRN,-999,Energy,Oil & Gas E&P,USA,25680000.0,-999.0,-999.0,-999.0,1.07,1.57,6.96,-999.0,0.37,0.0117,-999.0,-999.0,-999.0,-999.0,0.1473,-999.0,0.255,0.0067,-0.4243,0.5335,0.0505,0.1295,0.0306,0.0021,-0.1844,-0.198,1.53,1.53,0.0,0.0,0.0993,-0.1357,-0.0588,-0.0824,0.1797,-0.0078,0.1,-0.0153,-0.1438,0.2427,-0.9094,7.5333,-999,2.56,682823.0,True,True,-0.767,5
1261,CRWS,-999,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,53090000.0,11.21,-999.0,2.24,0.61,1.04,78.08,8.31,0.07,0.0617,0.5732,-999.0,-999.0,-999.0,0.1323,0.05,0.0005,0.2524,0.2496,0.0816,0.052,0.3586,0.0036,0.0017,0.0942,0.0635,4.13,1.74,0.45,0.52,0.253,0.0544,0.0147,0.0403,-0.0935,-0.0161,0.8,-0.0093,-0.1312,0.2616,-0.6959,35.2105,Feb 14/b,5.18,141312.0,True,True,2.18,5
63,ACR,-999,Real Estate,REIT - Mortgage,USA,104590000.0,18.77,5.71,3.75,0.48,0.23,1.18,2.63,11.14,0.0152,0.0,0.59,-0.0938,0.0575,-0.1227,0.05,0.3619,-0.0465,1.2435,0.1699,0.0055,0.3428,-0.0501,0.01,0.0585,0.0029,-999.0,-999.0,3.69,3.86,0.9661,0.0273,-0.0303,-0.0381,0.3049,0.5138,2.03,-0.0056,-0.0843,0.9849,-0.942,3.6105,May 01/a,13.14,163983.0,True,True,,3
3451,NGL,-999,Energy,Oil & Gas Midstream,USA,755310000.0,-999.0,8.7,-999.0,0.1,1.38,1020.69,2.4,0.01,-999.0,-999.0,0.29,2.0714,0.0917,0.1237,0.03,0.0441,-0.126,-0.602,0.1463,0.0052,0.3359,-0.0441,0.0292,0.042,-0.0187,1.23,1.05,1.9,1.92,0.1032,-0.0107,-0.0052,0.0,-0.0206,0.9792,1.65,-0.0237,-0.0799,1.0577,-0.8768,4.7,Feb 08/a,5.7,581566.0,True,True,-23.855,4
2979,LOVE,RUT,Consumer Cyclical,"Furnishings, Fixtures & Appliances",USA,426900000.0,19.59,14.38,0.65,0.61,1.96,4.9,8.96,5.62,-999.0,0.0,-0.96,-0.131,0.5212,-999.0,0.3,0.3434,0.0488,0.0762,0.1021,0.1147,0.9308,-0.0563,0.2426,0.1162,0.0636,2.02,1.09,0.73,0.81,0.5547,0.0341,0.0889,0.3543,0.1431,0.1683,2.86,0.2151,-0.0755,0.9436,-0.7114,5.8986,Apr 11/b,27.56,4030672.0,True,True,-3.243,4
4391,SCKT,-999,Technology,Computer Hardware,USA,11100000.0,-999.0,-999.0,-999.0,0.63,0.58,4.01,-999.0,0.37,-999.0,-999.0,-999.0,-999.0,-999.0,-0.2315,-999.0,0.0361,0.1544,0.4642,0.2628,0.0451,0.0337,0.0149,0.0034,-0.0868,-0.0767,1.56,0.77,0.14,0.32,0.5025,-0.0946,0.1484,0.4412,0.3364,0.0809,0.88,0.3451,-0.0755,0.6324,-0.9971,1.94,May 01/a,1.47,106127.0,True,True,0.182,4
829,BUSE,RUT,Financial,Banks - Regional,USA,1360000000.0,12.07,10.29,2.01,2.2,1.04,-999.0,8.51,-999.0,0.04,0.4406,0.48,-0.0553,0.1333,0.0162,0.06,0.1072,0.1145,-0.29,0.047,0.0053,0.5642,-0.0307,0.0189,0.0903,0.0706,0.09,-999.0,0.24,0.35,-999.0,0.1805,0.0088,0.0984,0.0345,0.2971,0.86,0.0389,-0.0694,0.3759,-0.664,1.6898,Apr 23/a,24.01,290118.0,True,True,,5
3754,ORN,-999,Industrials,Engineering & Construction,USA,307900000.0,-999.0,19.04,-999.0,0.43,2.65,66.36,-999.0,0.14,-999.0,-999.0,-0.02,1.1891,3.7308,0.301,-0.1,0.0809,0.0094,0.5245,0.0842,0.002,0.715,0.0089,0.0263,-0.0938,-0.0646,1.33,1.31,0.51,0.76,0.0997,-0.0159,0.0972,0.1906,0.504,2.6178,0.82,0.1352,-0.0478,2.9363,-0.6249,5.1242,Apr 24/a,9.37,104417.0,True,True,-0.914,5
3074,MATV,RUT,Basic Materials,Specialty Chemicals,USA,994600000.0,-999.0,10.37,-999.0,0.47,1.1,7.72,18.12,2.37,0.0382,-999.0,0.23,0.2937,0.7053,-999.0,0.05,0.1496,-0.2633,-2.6034,0.034,0.0202,0.9765,0.853,0.0307,-0.4946,-0.1562,2.54,1.4,1.33,1.35,0.1848,-0.1555,0.0094,0.0403,0.4532,0.0559,0.71,0.016,-0.0376,0.6985,-0.7118,2.1843,May 08/a,18.31,605125.0,True,True,-18.16,3
3879,PFBC,RUT,Financial,Banks - Regional,USA,1190000000.0,7.73,8.78,0.77,2.37,1.53,-999.0,7.33,-999.0,0.0332,0.2234,2.45,-0.0787,-0.0605,0.1781,0.1,0.2114,0.1992,-0.0657,0.0813,0.0,0.7383,-0.089,0.0802,0.2145,0.1683,0.34,-999.0,0.24,0.24,-999.0,0.289,0.016,0.107,0.1194,0.6734,0.99,0.0591,-0.0066,0.7819,-0.6433,12.5542,Apr 23/b,79.97,125490.0,True,True,,4
3187,MITT,-999,Real Estate,REIT - Mortgage,USA,205410000.0,4.01,7.99,-999.0,0.66,0.64,1.76,3.8,3.96,0.1033,0.4286,0.18,0.9135,0.1692,-999.0,-999.0,0.4341,0.6355,0.4648,0.0645,0.027,0.2958,-0.0327,0.0028,0.1241,0.0078,-999.0,-999.0,9.44,10.8,0.9419,0.1403,0.0235,0.2673,0.1521,0.2812,2.07,0.158,-0.0029,0.4461,-0.9133,0.9829,May 03/b,6.97,306155.0,True,True,,4
